day
300,4,6,30,1,0,270,4,6,20,1,1,20,1,7,50,4,6,20,1,1,20,1,7,100,4,6,20,0,7,10,0,0,20,0,7,20,4,6,20,0,2,20,0,7,130,4,6,20,1,7,20,1,4,330,4,6
240,4,6,30,1,0,120,4,6,20,0,4,20,0,7,70,4,6,20,0,7,20,0,4,270,4,6,30,1,0,20,1,1,20,1,7,80,4,6,30,1,1,450,4,6
600,4,6,30,2,2,20,4,6,20,0,7,20,0,2,120,4,6,30,0,0,240,4,6,30,0,0,330,4,6
420,4,6,30,1,3,90,4,6,20,0,2,20,0,7,220,4,6,20,1,7,20,1,0,50,4,6,20,1,7,20,1,4,120,4,6,30,2,5,360,4,6
230,4,6,20,0,7,80,0,2,20,4,6,20,1,7,10,1,1,20,1,7,410,4,6,30,0,4,600,4,6
180,4,6,60,1,0,240,4,6,60,2,2,900,4,6
150,4,6,60,0,2,50,1,0,20,1,7,1160,4,6
360,4,6,90,1,2,990,4,6
260,4,6,20,1,7,10,1,0,20,1,7,110,4,6,30,0,1,320,4,6,20,0,7,20,0,4,20,1,0,20,1,7,110,4,6,30,1,2,450,4,6
140,4,6,20,2,7,50,2,0,710,4,6,20,0,7,50,0,0,450,4,6
240,4,6,30,1,2,30,4,6,120,1,4,140,4,6,20,1,7,20,1,0,60,1,1,180,4,6,30,1,5,570,4,6
1020,4,6,60,1,0,360,4,6
200,4,6,20,1,7,10,1,0,20,1,7,650,4,6,30,2,2,510,4,6
210,4,6,60,1,0,540,4,6,60,2,0,30,0,4,170,4,6,20,1,7,20,1,2,330,4,6
420,4,6,150,1,2,30,2,0,300,4,6,20,2,4,20,2,7,500,4,6
210,4,6,60,0,0,780,4,6,60,2,2,330,4,6
240,4,6,60,1,0,60,4,6,30,1,4,510,4,6,50,1,0,20,1,7,100,4,6,20,0,7,20,0,2,60,4,6,30,0,2,240,4,6
240,4,6,30,0,0,150,4,6,60,0,2,50,4,6,20,1,7,20,1,4,60,4,6,30,1,4,120,4,6,60,1,2,30,2,0,570,4,6
630,4,6,30,2,4,210,4,6,30,2,0,140,4,6,20,1,7,20,1,2,360,4,6
360,4,6,90,1,2,260,4,6,20,1,7,20,1,0,690,4,6
120,4,6,30,2,0,570,4,6,120,2,2,60,1,4,180,4,6,120,2,2,240,4,6
150,4,6,20,0,0,20,0,7,10,4,6,20,0,7,50,0,1,500,4,6,20,0,7,50,0,1,20,4,6,20,1,7,50,1,0,510,4,6
150,4,6,50,0,0,20,0,7,110,4,6,20,1,4,20,1,7,1070,4,6
120,4,6,60,0,0,20,2,3,20,2,7,430,4,6,20,1,7,50,1,0,30,0,2,20,1,4,20,1,7,650,4,6
260,4,6,20,1,7,110,1,2,1050,4,6
150,4,6,30,0,5,30,4,6,60,1,0,530,4,6,20,1,7,50,1,0,30,4,6,30,0,4,30,4,6,30,2,2,450,4,6
270,4,6,30,2,0,470,4,6,20,2,7,20,2,0,30,4,6,60,0,2,60,4,6,50,1,4,20,1,7,50,4,6,30,2,4,330,4,6
420,4,6,30,0,2,30,4,6,30,0,4,20,4,6,20,0,7,20,0,2,870,4,6
420,4,6,30,0,5,90,4,6,60,1,4,60,4,6,90,1,2,690,4,6
330,4,6,30,1,0,170,4,6,20,1,7,50,1,2,230,4,6,20,1,7,20,1,0,30,0,2,540,4,6
60,4,6,120,1,0,80,1,5,20,1,7,1160,4,6
240,4,6,20,2,0,20,2,7,20,4,6,80,0,5,20,0,7,20,4,6,60,2,0,960,4,6
240,4,6,60,1,0,300,4,6,30,2,2,810,4,6
240,4,6,90,1,0,30,4,6,180,0,1,180,4,6,30,2,4,150,4,6,30,1,2,510,4,6
150,4,6,30,0,0,20,0,4,20,0,7,80,4,6,30,2,2,1110,4,6
170,4,6,20,1,7,10,1,0,20,1,7,20,4,6,30,1,4,20,4,6,20,1,7,20,1,2,20,4,6,20,0,7,50,0,1,120,4,6,20,1,4,20,1,7,20,4,6,30,1,1,180,4,6,30,0,0,600,4,6
120,4,6,120,1,0,90,2,1,330,4,6,20,0,1,20,0,7,10,4,6,20,0,7,110,0,0,540,4,6,20,2,3,20,2,7,20,4,6
270,4,6,60,1,0,540,4,6,60,0,0,30,0,4,480,4,6
200,4,6,20,1,7,80,1,0,30,1,1,470,4,6,20,1,7,10,1,2,20,1,7,590,4,6
140,4,6,20,1,7,50,1,0,1230,4,6
230,4,6,20,1,7,50,1,1,30,1,5,480,4,6,30,2,4,20,0,0,20,0,7,40,4,6,20,2,7,20,2,2,480,4,6
110,4,6,20,1,7,20,1,1,110,4,6,20,1,7,20,1,0,180,4,6,20,0,5,20,0,7,80,4,6,30,0,1,90,4,6,20,1,1,20,1,7,130,4,6,20,1,7,20,1,0,510,4,6
120,4,6,60,1,4,30,1,2,690,4,6,80,2,0,20,2,7,440,4,6
240,4,6,60,0,0,830,0,4,20,0,7,290,4,6
180,4,6,30,1,1,480,4,6,30,1,1,30,4,6,60,2,0,630,4,6
0,4,6,30,2,0,510,4,6,60,1,2,30,1,4,30,4,6,30,0,4,390,4,6,30,0,0,330,4,6
260,4,6,20,1,7,50,1,0,30,4,6,30,1,2,420,4,6,60,0,0,360,4,6,90,2,2,120,4,6
380,4,6,20,1,7,10,1,0,20,1,7,1010,4,6
200,4,6,20,0,7,40,0,0,20,0,7,590,4,6,20,2,2,20,2,7,530,4,6
210,4,6,60,1,0,30,4,6,30,0,4,570,4,6,120,2,2,420,4,6
0,4,6,30,0,5,240,4,6,30,0,0,90,4,6,30,0,4,270,4,6,30,0,1,510,4,6,30,2,3,180,4,6
180,4,6,60,1,0,1200,4,6
230,4,6,20,1,7,20,1,1,450,4,6,20,0,0,20,0,7,680,4,6
0,4,6,150,2,4,240,4,6,330,0,2,720,4,6
230,4,6,20,0,7,20,0,0,570,4,6,30,1,4,30,1,5,540,4,6
170,4,6,20,1,7,50,1,4,240,4,6,20,2,0,20,2,7,190,4,6,20,1,7,50,1,1,450,4,6,30,2,2,180,4,6
230,4,6,20,0,7,40,0,0,20,0,7,470,4,6,60,0,0,50,0,4,20,0,7,530,4,6
200,4,6,20,0,7,10,0,5,20,0,7,10,4,6,20,1,7,20,1,0,540,4,6,30,0,0,240,4,6,50,0,2,20,0,7,260,4,6
240,4,6,60,1,0,80,4,6,20,0,7,200,0,4,170,4,6,20,0,7,170,0,2,480,4,6
300,4,6,50,1,0,20,1,7,460,4,6,20,0,7,70,0,0,20,0,7,10,4,6,20,1,7,10,1,2,20,1,7,440,4,6
480,4,6,120,2,4,360,4,6,240,2,2,240,4,6
0,4,6,180,2,5,570,4,6,60,0,0,30,2,4,60,4,6,30,1,2,300,4,6,30,2,1,120,4,6,60,1,5
50,4,6,20,0,7,80,0,4,20,4,6,20,1,7,50,1,0,1200,4,6
230,4,6,20,2,7,50,2,0,1140,4,6
240,4,6,60,1,0,60,4,6,50,0,3,20,0,7,40,4,6,20,1,7,20,1,2,300,4,6,60,1,0,30,4,6,30,1,2,290,4,6,20,0,7,20,0,5,180,4,6
110,4,6,20,0,7,110,0,0,440,4,6,20,0,7,130,0,4,20,0,7,590,4,6
270,4,6,30,0,0,180,4,6,60,1,2,290,4,6,20,1,7,50,1,0,60,4,6,60,0,2,420,4,6
180,4,6,50,0,2,20,0,7,40,4,6,20,0,7,760,0,2,20,0,7,350,4,6
660,4,6,90,2,4,690,4,6
840,4,6,30,0,2,30,2,1,540,4,6
240,4,6,30,1,0,540,4,6,30,1,2,90,4,6,20,0,4,20,0,7,470,4,6
210,4,6,60,0,1,30,4,6,30,0,4,530,4,6,20,1,7,50,1,2,510,4,6
260,4,6,20,1,7,40,1,4,20,1,7,40,4,6,20,0,7,50,0,2,990,4,6
210,4,6,60,1,2,60,1,0,50,4,6,20,0,7,40,0,2,20,0,7,50,4,6,30,0,4,90,4,6,30,1,0,20,4,6,20,0,7,50,0,2,110,4,6,20,0,7,10,0,2,20,0,7,530,4,6
240,4,6,20,0,3,20,0,7,80,4,6,60,1,2,60,4,6,30,0,4,930,4,6
180,4,6,20,1,0,20,1,7,140,4,6,110,2,4,20,2,7,410,4,6,20,2,2,20,2,7,500,4,6
140,4,6,20,1,7,110,1,2,570,4,6,50,1,4,20,1,7,530,4,6
200,4,6,20,2,7,40,2,0,20,2,7,500,4,6,30,2,0,60,4,6,60,2,2,510,4,6
180,4,6,30,0,0,1230,4,6
350,4,6,20,0,7,20,0,0,30,2,2,110,4,6,20,1,7,80,1,5,210,4,6,30,1,0,240,4,6,90,2,4,240,4,6
200,4,6,20,1,7,50,1,0,50,2,2,20,2,7,170,4,6,50,1,0,20,1,7,10,4,6,20,1,7,80,1,4,180,4,6,60,0,2,510,4,6
110,4,6,20,3,7,20,3,5,270,4,6,30,0,2,990,4,6
20,4,6,20,1,7,80,1,2,90,4,6,30,1,3,360,4,6,20,0,5,20,0,7,10,4,6,20,0,7,50,0,3,720,4,6
300,4,6,30,1,0,480,4,6,30,1,0,30,1,4,150,4,6,30,1,0,390,4,6
170,4,6,20,0,7,10,0,4,20,0,7,20,4,6,20,0,0,20,0,7,40,4,6,20,1,7,10,1,1,20,1,7,470,4,6,30,2,0,140,4,6,20,1,7,110,1,2,90,4,6,210,1,5
180,4,6,30,0,0,270,4,6,150,0,4,270,4,6,110,0,2,20,0,7,10,4,6,20,0,7,20,0,1,360,4,6
390,4,6,30,2,2,20,4,6,20,1,7,20,1,2,30,2,0,60,4,6,20,0,4,20,0,7,830,4,6
270,4,6,90,1,0,200,4,6,20,1,7,20,1,4,30,4,6,30,0,2,780,4,6
210,4,6,30,2,0,1200,4,6
270,4,6,60,1,0,1110,4,6
350,4,6,20,1,7,200,1,2,870,4,6
150,4,6,30,0,0,300,4,6,20,0,0,20,0,7,80,4,6,30,1,4,660,4,6,30,2,2,120,4,6
240,4,6,50,2,0,20,2,7,530,4,6,110,0,2,20,0,7,470,4,6
170,4,6,20,1,7,50,1,0,1200,4,6
270,4,6,30,2,0,510,4,6,90,2,4,60,4,6,60,2,2,420,4,6
360,4,6,30,1,2,50,4,6,20,0,7,20,0,0,960,4,6
210,4,6,50,1,1,20,1,7,200,4,6,30,0,4,930,4,6
360,4,6,30,2,4,60,4,6,60,1,1,270,4,6,50,1,3,20,1,7,50,4,6,60,2,5,270,4,6,60,0,2,150,4,6
90,4,6,30,2,2,60,2,4,60,4,6,90,1,0,110,4,6,20,0,7,10,0,1,20,0,7,190,4,6,20,1,7,110,1,5,630,4,6
500,4,6,20,0,7,20,0,1,60,4,6,30,2,0,30,4,6,20,0,5,20,0,7,740,4,6
200,4,6,20,1,7,20,1,0,540,4,6,30,2,0,120,4,6,30,2,2,150,4,6,30,2,3,90,4,6,30,2,1,180,4,6
210,4,6,120,1,3,330,4,6,90,2,0,90,4,6,60,0,5,540,4,6
210,4,6,30,2,0,1200,4,6
290,4,6,20,1,7,50,1,0,120,4,6,60,1,1,30,1,2,30,4,6,60,0,4,180,4,6,50,1,0,20,1,7,530,4,6
300,4,6,20,0,0,20,0,7,530,4,6,30,2,2,540,4,6
120,4,6,60,1,4,60,4,6,20,0,0,20,0,7,70,4,6,20,0,7,50,0,1,180,4,6,30,1,2,810,4,6
260,4,6,20,3,7,20,3,3,150,4,6,30,3,2,60,3,4,300,4,6,30,3,0,20,4,6,20,3,7,70,3,4,20,3,7,230,4,6,30,3,0,120,4,6,20,3,0,20,3,7,20,4,6
1100,4,6,20,1,7,80,1,4,240,4,6
0,4,6,210,1,4,210,4,6,30,0,1,780,4,6,90,1,5,30,4,6,90,1,2
150,4,6,30,0,0,50,1,1,20,1,7,230,4,6,210,1,4,60,4,6,60,0,3,630,4,6
120,4,6,60,2,3,270,4,6,30,2,3,200,0,5,20,0,7,140,4,6,60,0,0,540,4,6
300,4,6,30,2,0,180,4,6,30,0,2,120,4,6,30,2,5,90,4,6,30,2,4,630,4,6
270,4,6,20,1,0,20,1,7,20,4,6,30,1,4,120,4,6,20,1,2,20,1,7,920,4,6
330,4,6,120,1,2,990,4,6
270,4,6,60,0,0,30,1,1,50,4,6,20,1,7,20,1,4,150,0,2,230,4,6,20,1,7,50,1,0,110,4,6,20,1,7,20,1,1,390,4,6
240,4,6,240,2,1,180,4,6,120,0,2,20,0,4,20,0,7,620,4,6
290,4,6,20,0,7,50,0,0,1080,4,6
390,4,6,30,0,2,110,4,6,20,1,7,10,1,2,20,1,7,140,4,6,60,2,2,330,4,6,60,1,2,270,4,6
150,4,6,30,1,0,30,4,6,20,0,3,20,0,7,50,4,6,50,0,0,20,0,7,10,4,6,20,0,7,20,0,1,30,1,4,450,4,6,60,2,2,480,4,6
90,4,6,30,2,2,80,4,6,20,0,7,10,0,4,20,0,7,80,4,6,30,2,4,1080,4,6
180,4,6,60,1,0,90,2,2,680,4,6,20,0,7,170,0,5,240,4,6
470,4,6,20,0,7,20,0,0,140,4,6,20,0,7,10,0,2,20,0,7,740,4,6
150,4,6,810,0,2,480,4,6
350,4,6,20,0,7,10,0,4,20,0,7,20,4,6,30,0,1,260,4,6,20,1,7,50,1,0,120,4,6,20,0,2,20,0,7,230,4,6,30,1,1,240,4,6
60,4,6,30,1,2,50,4,6,20,1,7,80,1,0,1200,4,6
380,4,6,20,1,7,100,1,2,20,1,7,920,4,6
270,4,6,30,1,0,30,1,1,1110,4,6
1440,4,6
450,4,6,30,0,0,80,4,6,20,0,7,50,0,2,810,4,6
240,4,6,30,0,2,30,1,4,440,4,6,20,0,7,20,0,0,30,0,3,630,4,6
200,4,6,20,2,7,50,2,2,1170,4,6
300,4,6,30,0,0,210,4,6,30,1,4,210,4,6,30,1,2,20,4,6,20,1,7,20,1,5,570,4,6
260,4,6,20,0,7,20,0,2,180,4,6,60,2,0,360,4,6,60,1,4,480,4,6
200,4,6,20,1,7,50,1,0,540,4,6,30,1,2,600,4,6
290,4,6,20,0,7,10,0,2,20,0,7,200,4,6,30,1,4,90,4,6,30,1,0,750,4,6
360,4,6,20,1,5,20,1,7,80,4,6,30,0,1,150,4,6,20,0,4,20,0,7,140,4,6,30,1,2,570,4,6
300,4,6,30,2,4,1110,4,6
170,4,6,20,1,7,20,1,0,320,4,6,20,2,7,20,2,0,90,4,6,20,0,0,20,0,7,260,4,6,30,2,0,30,2,0,420,4,6
570,4,6,180,0,4,690,4,6
180,4,6,60,0,2,50,4,6,20,0,7,10,0,2,20,0,7,1100,4,6
300,4,6,20,2,0,20,2,7,170,4,6,270,2,4,660,4,6
210,4,6,60,1,0,30,0,1,60,4,6,50,1,4,20,1,7,70,4,6,20,0,7,10,0,4,20,0,7,80,4,6,30,0,5,90,4,6,20,1,1,20,1,7,20,4,6,60,1,0,570,4,6
140,4,6,20,0,7,10,0,5,20,0,7,20,4,6,30,2,0,540,4,6,20,1,0,20,1,7,620,4,6
420,4,6,360,2,2,660,4,6
270,4,6,60,1,0,270,4,6,30,2,2,30,4,6,20,0,1,20,0,7,140,4,6,60,1,0,30,0,2,60,4,6,30,0,4,420,4,6
110,4,6,20,1,7,50,1,0,260,4,6,20,1,7,140,1,5,840,4,6
170,4,6,20,0,7,50,0,5,20,4,6,20,0,7,20,0,0,590,4,6,20,0,7,50,0,2,480,4,6
240,4,6,60,1,0,1140,4,6
330,4,6,60,2,5,20,4,6,20,0,7,20,0,4,450,4,6,30,0,0,510,4,6
210,4,6,60,1,0,570,4,6,90,1,0,30,4,6,30,2,2,450,4,6
420,4,6,50,1,2,20,1,7,950,4,6
60,4,6,30,2,3,150,4,6,20,0,1,20,0,7,380,4,6,240,0,2,330,4,6,30,1,5,150,4,6,30,2,0
300,4,6,50,0,0,20,0,7,110,4,6,20,1,4,20,1,7,20,4,6,120,1,5,60,0,2,480,4,6,50,2,2,20,2,7,170,4,6
360,4,6,60,1,4,180,1,2,30,4,6,60,0,5,750,4,6
270,4,6,30,2,5,450,4,6,30,0,0,30,1,4,30,0,2,600,4,6
240,4,6,50,1,1,20,1,7,1130,4,6
0,4,6,30,1,0,1380,4,6,30,0,0
240,4,6,50,0,4,20,0,7,50,4,6,30,0,0,90,4,6,30,0,1,50,4,6,20,1,7,20,1,1,120,4,6,30,1,1,50,4,6,20,1,7,50,1,0,30,0,4,320,4,6,20,0,7,10,0,2,20,0,7,170,4,6
260,4,6,20,0,7,20,0,3,510,4,6,30,0,4,210,4,6,30,1,2,360,4,6
360,4,6,20,0,2,20,0,7,140,4,6,60,1,0,350,4,6,20,1,7,50,1,5,420,4,6
350,4,6,20,1,7,20,1,4,30,4,6,90,0,2,140,4,6,20,1,7,50,1,4,120,4,6,30,0,0,570,4,6
240,4,6,60,0,0,290,4,6,20,0,7,10,0,1,20,0,7,260,4,6,30,0,2,90,4,6,90,1,0,330,4,6
90,4,6,60,1,5,180,4,6,30,2,0,110,4,6,20,1,7,10,1,2,20,1,7,20,4,6,30,2,4,60,4,6,30,0,4,180,4,6,60,2,0,290,4,6,20,0,7,50,0,5,180,4,6
210,4,6,60,0,0,210,4,6,50,0,2,20,0,7,170,4,6,60,2,0,60,1,1,600,4,6
300,4,6,30,0,2,60,4,6,90,1,4,960,4,6
420,4,6,30,0,0,20,4,6,20,1,7,20,1,4,410,4,6,20,1,7,20,1,2,480,4,6
240,4,6,90,2,1,450,4,6,80,1,0,20,1,7,10,4,6,20,0,7,50,0,2,480,4,6
180,4,6,30,0,0,30,0,1,240,4,6,50,1,2,20,1,7,40,4,6,20,1,7,10,1,3,20,1,7,140,4,6,30,1,1,20,2,4,20,2,7,590,4,6
240,4,6,90,0,4,150,4,6,30,1,1,290,4,6,20,0,7,50,0,4,20,0,2,20,0,7,530,4,6
270,4,6,20,0,0,20,0,7,40,4,6,20,1,7,730,1,1,20,1,7,320,4,6
330,4,6,30,0,2,20,0,4,20,0,7,1040,4,6
270,4,6,30,0,0,60,4,6,780,0,4,300,4,6
680,4,6,20,3,7,110,3,4,90,4,6,230,1,2,20,1,7,290,4,6
140,4,6,20,2,7,10,2,0,20,2,7,170,4,6,30,2,1,60,4,6,30,2,1,110,4,6,20,2,7,10,2,4,20,2,7,80,4,6,30,1,0,120,4,6,20,1,2,20,1,7,200,4,6,20,1,2,20,1,7,290,4,6
720,4,6,20,0,2,20,0,7,80,4,6,30,2,4,570,4,6
170,4,6,20,1,7,80,1,2,30,4,6,60,0,4,1080,4,6
110,4,6,20,0,7,20,0,0,230,4,6,20,0,7,10,0,2,20,0,7,230,4,6,20,0,3,20,0,7,20,4,6,30,0,4,110,4,6,20,0,7,20,0,0,540,4,6
240,4,6,210,2,2,270,4,6,30,2,0,690,4,6
630,4,6,30,1,4,210,4,6,60,1,2,510,4,6
